1000.0
0.18
50.0
71.43
83.33
71.43
71.43
83.33
76.92
76.92
76.92
76.92
83.33
76.92
76.92
76.92
71.43
76.92
76.92
76.92
71.43
83.33
76.92
76.92
76.92
76.92
71.43
58.82
52.63
58.82
62.5
58.82
66.67
58.82
66.67
62.5
55.56
71.43
58.82
66.67
66.67
66.67
62.5
62.5
76.92
83.33
76.92
76.92
76.92
76.92
76.92
83.33
76.92
76.92
83.33
76.92
76.92
71.43
76.92
83.33
71.43
83.33
76.92
71.43
83.33
76.92
71.43
76.92
76.92
76.92
76.92
76.92
71.43
71.43
71.43
71.43
71.43
76.92
71.43
71.43
71.43
76.92
76.92
76.92
76.92
76.92
62.5
76.92
76.92
71.43
71.43
71.43
76.92
76.92
71.43
66.67
76.92
71.43
71.43
71.43
71.43
71.43
71.43
71.43
66.67
71.43
71.43
71.43
71.43
66.67
66.67
71.43
71.43
71.43
71.43
71.43
71.43
71.43
66.67
71.43
66.67
71.43
66.67
62.5
76.92
71.43
76.92
83.33
71.43
66.67
76.92
76.92
62.5
76.92
66.67
76.92
71.43
71.43
76.92
76.92
71.43
76.92
76.92
71.43
76.92
71.43
76.92
71.43
76.92
71.43
76.92
66.67
76.92
71.43
76.92
71.43
71.43
76.92
71.43
76.92
76.92
71.43
76.92
71.43
71.43
66.67
62.5
71.43
71.43
62.5
76.92
66.67
71.43
66.67
62.5
76.92
71.43
66.67
71.43
76.92
71.43
66.67
62.5
71.43
62.5
66.67
76.92
71.43
76.92
76.92
71.43
76.92
76.92
76.92
76.92
71.43
76.92
71.43
71.43
71.43
71.43
71.43
76.92
66.67
76.92
71.43
71.43
71.43
71.43
71.43
66.67
66.67
71.43
76.92
71.43
76.92
71.43
71.43
71.43
71.43
71.43
71.43
71.43
71.43
71.43
71.43
76.92
76.92
71.43
76.92
76.92
76.92
76.92
76.92
71.43
83.33
66.67
76.92
76.92
76.92
62.5
76.92
76.92
76.92
76.92
76.92
71.43
66.67
76.92
71.43
71.43
76.92
71.43
71.43
83.33
71.43
83.33
71.43
76.92
76.92
76.92
71.43
71.43
76.92
76.92
76.92
76.92
76.92
71.43
71.43
76.92
71.43
71.43
76.92
71.43
76.92
71.43
76.92
71.43
34.48
76.92
76.92
71.43
76.92
76.92
76.92
66.67
76.92
83.33
71.43
83.33
76.92
76.92
76.92
76.92
71.43
83.33
71.43
71.43
76.92
71.43
76.92
76.92
76.92
76.92
71.43
76.92
76.92
76.92
71.43
71.43
71.43
76.92
71.43
71.43
76.92
76.92
62.5
71.43
76.92
71.43
76.92
76.92
76.92
71.43
71.43
76.92
76.92
76.92
76.92
76.92
71.43
76.92
76.92
76.92
71.43
76.92
76.92
71.43
76.92
83.33
71.43
71.43
76.92
71.43
71.43
71.43
76.92
71.43
71.43
71.43
76.92
71.43
76.92
71.43
66.67
76.92
71.43
76.92
76.92
71.43
76.92
76.92
71.43
76.92
76.92
76.92
76.92
71.43
71.43
71.43
76.92
71.43
71.43
76.92
71.43
76.92
76.92
76.92
71.43
76.92
71.43
76.92
76.92
66.67
76.92
66.67
71.43
71.43
76.92
71.43
71.43
71.43
66.67
71.43
71.43
71.43
71.43
71.43
71.43
71.43
76.92
71.43
71.43
76.92
71.43
76.92
76.92
71.43
76.92
71.43
76.92
76.92
71.43
76.92
76.92
76.92
76.92
76.92
71.43
83.33
76.92
71.43
76.92
76.92
76.92
66.67
66.67
66.67
66.67
71.43
66.67
71.43
71.43
76.92
71.43
76.92
71.43
71.43
76.92
71.43
71.43
76.92
76.92
71.43
71.43
76.92
76.92
76.92
71.43
76.92
76.92
76.92
76.92
76.92
71.43
76.92
76.92
71.43
76.92
76.92
71.43
76.92
76.92
76.92
76.92
76.92
76.92
71.43
76.92
66.67
76.92
76.92
71.43
76.92
71.43
71.43
76.92
71.43
76.92
71.43
76.92
76.92
71.43
76.92
76.92
76.92
76.92
76.92
76.92
76.92
83.33
76.92
71.43
71.43
76.92
76.92
83.33
76.92
76.92
71.43
83.33
76.92
76.92
76.92
71.43
76.92
76.92
76.92
71.43
76.92
76.92
83.33
76.92
76.92
76.92
76.92
76.92
76.92
71.43
76.92
76.92
76.92
76.92
83.33
76.92
71.43
76.92
71.43
71.43
71.43
76.92
76.92
66.67
76.92
71.43
83.33
76.92
76.92
76.92
71.43
76.92
76.92
71.43
76.92
71.43
66.67
71.43
66.67
71.43
76.92
66.67
71.43
76.92
71.43
71.43
71.43
71.43
66.67
76.92
71.43
71.43
76.92
71.43
76.92
76.92
76.92
71.43
71.43
76.92
76.92
71.43
71.43
83.33
76.92
76.92
76.92
76.92
76.92
83.33
71.43
83.33
71.43
76.92
76.92
76.92
76.92
66.67
76.92
71.43
83.33
76.92
76.92
71.43
71.43
76.92
76.92
76.92
76.92
76.92
76.92
71.43
83.33
83.33
